Date,Transaction #,Store #,Reg.:,Cashier:,Item,Item Description,Price,Tax Type,Quantity,Original Transaction:,Reason,Tax,Subtotal,Taxable,Total Tax,Total
09/25/2012,2595,07036,010,2318161,125231 0002,JEWEL   CLSTR  T,9.74,T,1,,,0.52,110.92,110.92,7.21,118.13
09/25/2012,2595,07036,010,2318161,107935 3000,LS  MP  GR T,7.99,T,1,,,0.52,110.92,110.92,7.21,118.13
09/25/2012,2595,07036,010,2318161,107936 1824,LS  MP  GR T,7.99,T,1,,,,110.92,110.92,7.21,118.13
09/25/2012,0694,07036,011,2307596,109927 4000,JEWEL   GR T,9.99,,1,,,0.49,7.49,7.49,0.49,7.98
09/25/2012,0694,07036,011,2307596,109927 4000,Discount   :  25%,-2.50,,1,,,,7.49,7.49,0.49,7.98
09/25/2012,0695,07036,011,2307596,147504 4000,PTF  TULLE   LGN,12.95,T,1,,,0.84,12.95,12.95,0.84,13.79
09/25/2012,0696,07036,011,2307596,963557 4000,Corduroy   bubble   skirt,-22.46,T,(1),,Item Returned,-1.46,-52.38,,-3.41,-55.79
09/25/2012,0696,07036,011,2307596,953871 4000,Embellished    animal   gra,-14.96,T,(1),,Item Returned,-0.98,-52.38,,-3.41,-55.79
09/25/2012,0696,07036,011,2307596,953876 4000,Embellished    animal   gra,-14.96,T,(1),,Item Returned,-0.97,-52.38,,-3.41,-55.79
09/25/2012,0697,07036,011,2307596,784194 4000,Printed   leggings,-9.06,T,(1),,Item Returned,-0.59,-9.06,,-0.59,-9.65
09/25/2012,0698,07036,011,2307596,109926 3000,JEWEL   GR T,9.99,,1,,,0.49,17.23,17.23,1.12,18.35
09/25/2012,0698,07036,011,2307596,109926 3000,Discount   :  25%,-2.50,,1,,,0.63,17.23,17.23,1.12,18.35
09/25/2012,0698,07036,011,2307596,107230 3000,ANKLE   BOW  JEAN,12.99,,1,,,,17.23,17.23,1.12,18.35
09/25/2012,0698,07036,011,2307596,107230 3000,Discount   :  25%,-3.25,,1,,,,17.23,17.23,1.12,18.35
09/25/2012,0699,07036,011,2307596,117008 3000,ALEXA   GR T,15.99,,1,,,0.78,11.99,11.99,0.78,12.77
09/25/2012,0699,07036,011,2307596,117008 3000,Discount   :  25%,-4.00,,1,,,,11.99,11.99,0.78,12.77
09/25/2012,0700,07036,011,2307596,132233 0011,TB  DUCK  BOOT,44.95,T,1,,,2.92,109.95,109.95,7.15,117.10
09/25/2012,0700,07036,011,2307596,108260 5000,FAUX   BOMBER,65.00,T,1,,,4.23,109.95,109.95,7.15,117.10
09/25/2012,0701,07036,011,2307596,162378 4000,PTF  LS  GR  T,12.95,T,1,,,0.84,12.95,12.95,0.84,13.79
09/25/2012,0702,07036,011,2113244,106873 1002,INSEAM   ZIP  LEG,-29.39,T,(1),07036005208320120925,Item Returned,-1.91,-29.39,-29.39,-1.91,-31.30
09/25/2012,0703,07036,011,2113244,85945 1202,FF  UNIFRM   SHRT,-13.96,T,(1),07036012651520120817,Item Returned,-0.91,-13.96,-13.96,-0.91,-14.87
09/25/2012,0704,07036,011,2113244,204531 4000,BOOT   MED,-14.97,M,1,09768001048320120904,Item Returned,-0.75,-11.86,14.97,-0.37,-12.23
09/25/2012,0704,07036,011,2113244,117182 5000,JEAN   LGN,-11.86,M,1,09768001048320120904,Item Returned,-0.59,-11.86,14.97,-0.37,-12.23
09/25/2012,0704,07036,011,2113244,204531 5000,BOOT   MED,14.97,M,1,09768001048320120904,Item Returned,0.97,-11.86,14.97,-0.37,-12.23
09/25/2012,0705,07036,011,2113244,106318 0612,G  TERRY  PANT,8.99,T,1,,,0.39,53.22,53.22,3.46,56.68
09/25/2012,0705,07036,011,2113244,106318 0612,Discount   :  25%,-2.25,T,1,,,0.61,53.22,53.22,3.46,56.68
09/25/2012,0705,07036,011,2113244,116370 0612,STRP   PCKT  DRS,13.99,T,1,,,1.00,53.22,53.22,3.46,56.68
09/25/2012,0705,07036,011,2113244,116370 0612,Discount   :  25%,-3.50,T,1,,,1.46,53.22,53.22,3.46,56.68
09/25/2012,0705,07036,011,2113244,109016 0001,UNIFORM   PK  POL,16.95,T,1,,,,53.22,53.22,3.46,56.68
09/25/2012,0705,07036,011,2113244,132967 0036,GRDN   SMK DRS,24.95,T,1,,,,53.22,53.22,3.46,56.68
09/25/2012,0706,07036,011,2113244,166256 3000,VELBOA   HOOD,34.95,T,1,,,2.27,,,,
09/25/2012,0706,07036,011,2113244,166256 3000,VELBOA   HOOD,-34.95,T,1,,,2.27,,,,
09/25/2012,0707,07036,011,2113244,166256 2000,VELBOA   HOOD,-34.95,T,1,07036012854620120918,Item Returned,-2.27,27.09,96.99,1.76,28.85
09/25/2012,0707,07036,011,2113244,166256 2000,VELBOA   HOOD,-34.95,T,1,07036012854620120918,Item Returned,-2.27,27.09,96.99,1.76,28.85
09/25/2012,0707,07036,011,2113244,953285 0323,FAVORTWIRELESS,36.00,T,1,07036012854620120918,Item Returned,2.34,27.09,96.99,1.76,28.85
09/25/2012,0707,07036,011,2113244,953277 0323,FAVORTWIRELESS,36.00,T,1,07036012854620120918,Item Returned,2.34,27.09,96.99,1.76,28.85
09/25/2012,0707,07036,011,2113244,129842 0000,COTTON   LC  V TH,8.33,T,1,07036012854620120918,Item Returned,0.54,27.09,96.99,1.76,28.85
09/25/2012,0707,07036,011,2113244,129839 0000,COTTON   LC  V TH,8.33,T,1,07036012854620120918,Item Returned,0.54,27.09,96.99,1.76,28.85
09/25/2012,0707,07036,011,2113244,130025 0000,COTTON   LC  V TH,8.33,T,1,07036012854620120918,Item Returned,0.54,27.09,96.99,1.76,28.85
09/25/2012,0708,07036,011,2113244,109909 2000,ALEXA   GR T  2,6.99,,1,,,0.31,14.15,,0.92,15.07
09/25/2012,0708,07036,011,2113244,109909 2000,Discount   :  25%,-1.75,,1,,,0.31,14.15,,0.92,15.07
09/25/2012,0708,07036,011,2113244,109909 5000,ALEXA   GR T  2,6.99,,1,,,0.30,14.15,,0.92,15.07
09/25/2012,0708,07036,011,2113244,109909 5000,Discount   :  25%,-1.75,,1,,,,14.15,,0.92,15.07
09/25/2012,0708,07036,011,2113244,109909 5000,ALEXA   GR T  2,6.99,,1,,,,14.15,,0.92,15.07
09/25/2012,0708,07036,011,2113244,109909 5000,Discount   :  25%,-1.75,,1,,,,14.15,,0.92,15.07
09/25/2012,0709,07036,011,2113244,107063 2000,PTF  RIB  TOP,5.99,,1,,,0.26,46.03,46.03,2.99,49.02
09/25/2012,0709,07036,011,2113244,107063 2000,Discount   :  25%,-1.50,,1,,,0.44,46.03,46.03,2.99,49.02
09/25/2012,0709,07036,011,2113244,109930 3000,JEWEL   GR T,9.99,,1,,,0.26,46.03,46.03,2.99,49.02
09/25/2012,0709,07036,011,2113244,109930 3000,Discount   :  25%,-2.50,,1,,,0.58,46.03,46.03,2.99,49.02
09/25/2012,0709,07036,011,2113244,117254 2000,PTF  RIB  TOP,5.99,,1,,,0.44,46.03,46.03,2.99,49.02
09/25/2012,0709,07036,011,2113244,117254 2000,Discount   :  25%,-1.50,,1,,,0.40,46.03,46.03,2.99,49.02
09/25/2012,0709,07036,011,2113244,108237 3000,NEW  EWAIST   LF,9.97,,1,,,0.26,46.03,46.03,2.99,49.02
09/25/2012,0709,07036,011,2113244,105429 0612,W  STRP  CARDI,9.97,,1,,,0.35,46.03,46.03,2.99,49.02
09/25/2012,0709,07036,011,2113244,105429 0612,Page (823 ),-2.49,,1,,,,46.03,46.03,2.99,49.02
09/25/2012,0709,07036,011,2113244,107913 5000,PTF  BRO  GR  T,8.99,,1,,,,46.03,46.03,2.99,49.02
09/25/2012,0709,07036,011,2113244,107913 5000,Discount   :  25%,-2.25,,1,,,,46.03,46.03,2.99,49.02
09/25/2012,0709,07036,011,2113244,117261 2000,PTF  RIB  TOP,5.99,,1,,,,46.03,46.03,2.99,49.02
09/25/2012,0709,07036,011,2113244,117261 2000,Discount   :  25%,-1.50,,1,,,,46.03,46.03,2.99,49.02
09/25/2012,0709,07036,011,2113244,117072 3000,PTF  LGN,7.99,,1,,,,46.03,46.03,2.99,49.02
09/25/2012,0709,07036,011,2113244,117072 3000,Discount   :  25%,-2.00,,1,,,,46.03,46.03,2.99,49.02
09/25/2012,0710,07036,011,2113244,133482 0036,VNECK   SWEATER,29.95,T,1,,,1.95,251.72,251.72,16.36,268.08
09/25/2012,0710,07036,011,2113244,106038 0036,WED  GING  TOP,13.97,T,1,,,0.68,251.72,251.72,16.36,268.08
09/25/2012,0710,07036,011,2113244,106038 0036,Discount   :  25%,-3.49,T,1,,,1.02,251.72,251.72,16.36,268.08
09/25/2012,0710,07036,011,2113244,105326 0036,PARK   FTD 1PC,20.99,T,1,,,0.84,251.72,251.72,16.36,268.08
09/25/2012,0710,07036,011,2113244,105326 0036,Discount   :  25%,-5.25,T,1,,,0.68,251.72,251.72,16.36,268.08
09/25/2012,0710,07036,011,2113244,105315 0030,WED  ARGYLE   1PC,15.97,T,1,,,1.62,251.72,251.72,16.36,268.08
09/25/2012,0710,07036,011,2113244,105315 0030,Discount   :  25%,-3.99,T,1,,,1.62,251.72,251.72,16.36,268.08
09/25/2012,0710,07036,011,2113244,133394 0036,HOL  THERM   PANT,12.95,T,1,,,1.62,251.72,251.72,16.36,268.08
09/25/2012,0710,07036,011,2113244,105316 0036,WED  SHORT   POLO,13.97,T,1,,,1.62,251.72,251.72,16.36,268.08
09/25/2012,0710,07036,011,2113244,105316 0036,Discount   :  25%,-3.49,T,1,,,1.63,251.72,251.72,16.36,268.08
09/25/2012,0710,07036,011,2113244,133288 0030,SG  POLO  1PC,24.95,T,1,,,0.49,251.72,251.72,16.36,268.08
09/25/2012,0710,07036,011,2113244,105331 0030,B  FTD  HLWN  1PC,24.95,T,1,,,0.84,251.72,251.72,16.36,268.08
09/25/2012,0710,07036,011,2113244,133290 0030,GAP  ARCH  1PC,24.95,T,1,,,0.97,251.72,251.72,16.36,268.08
09/25/2012,0710,07036,011,2113244,105143 0030,B  FTD  ZIP  1PC,24.95,T,1,,,,251.72,251.72,16.36,268.08
09/25/2012,0710,07036,011,2113244,105330 0030,B  FTD  DEVL  1PC,24.95,T,1,,,,251.72,251.72,16.36,268.08
09/25/2012,0710,07036,011,2113244,109937 3000,JEWEL   GR T,9.99,T,1,,,,251.72,251.72,16.36,268.08
09/25/2012,0710,07036,011,2113244,109937 3000,Discount   :  25%,-2.50,T,1,,,,251.72,251.72,16.36,268.08
09/25/2012,0710,07036,011,2113244,105531 0030,FALL   GRAPH  BS,12.95,T,1,,,,251.72,251.72,16.36,268.08
09/25/2012,0710,07036,011,2113244,133342 0030,HOL  RAG  BS,14.95,T,1,,,,251.72,251.72,16.36,268.08
09/25/2012,0711,07036,011,2113244,109925 4000,JEWEL   GR T,9.99,,1,,,0.44,6.74,6.74,0.44,7.18
09/25/2012,0711,07036,011,2113244,109925 4000,Discount   :  25%,-2.50,,1,,,,6.74,6.74,0.44,7.18
09/25/2012,0712,07036,011,2113244,133395 0612,HOL  THERM   PANT,12.95,T,1,,,0.84,88.70,88.70,5.77,94.47
09/25/2012,0712,07036,011,2113244,133394 0612,HOL  THERM   PANT,12.95,T,1,,,0.84,88.70,88.70,5.77,94.47
09/25/2012,0712,07036,011,2113244,133331 0612,SG  GRAPH  BD,19.95,T,1,,,1.30,88.70,88.70,5.77,94.47
09/25/2012,0712,07036,011,2113244,105889 0612,B  HLWN  PANT,12.95,T,1,,,0.84,88.70,88.70,5.77,94.47
09/25/2012,0712,07036,011,2113244,133342 0612,HOL  RAG  BS,14.95,T,1,,,0.98,88.70,88.70,5.77,94.47
09/25/2012,0712,07036,011,2113244,105771 0612,LS  HENLEY   BS,14.95,T,1,,,0.97,88.70,88.70,5.77,94.47
09/25/2012,0713,07036,011,2113244,104840 0012,SS  GRL  CHEETAH,8.24,T,1,,,0.54,16.18,16.18,1.05,17.23
09/25/2012,0713,07036,011,2113244,104840 0012,SS  GRL  CHEETAH,-8.24,T,1,,,0.54,16.18,16.18,1.05,17.23
09/25/2012,0713,07036,011,2113244,133900 0000,SNOWBOARD    3PK,14.95,T,1,,,0.97,16.18,16.18,1.05,17.23
09/25/2012,0713,07036,011,2113244,104840 0012,SS  GRL  CHEETAH,8.24,T,1,,,0.54,16.18,16.18,1.05,17.23
09/25/2012,0713,07036,011,2113244,104840 0012,SS  GRL  CHEETAH,-8.24,T,1,,,0.54,16.18,16.18,1.05,17.23
09/25/2012,0713,07036,011,2113244,133900 0000,SNOWBOARD    3PK,-14.95,T,1,,,0.97,16.18,16.18,1.05,17.23
09/25/2012,0713,07036,011,2113244,399853 4500,I/TG   LACE  SOCK,3.00,T,1,,,0.20,16.18,16.18,1.05,17.23
09/25/2012,0713,07036,011,2113244,104840 0012,SS  GRL  CHEETAH,8.24,T,1,,,0.40,16.18,16.18,1.05,17.23
09/25/2012,0713,07036,011,2113244,108535 1224,TG  NOVL  SB,4.00,T,1,,,0.26,16.18,16.18,1.05,17.23
09/25/2012,0713,07036,011,2113244,108535 1224,TG  NOVL  SB,-4.00,T,1,,,0.26,16.18,16.18,1.05,17.23
09/25/2012,0713,07036,011,2113244,399853 4500,I/TG   LACE  SOCK,-3.00,T,1,,,0.20,16.18,16.18,1.05,17.23
09/25/2012,0713,07036,011,2113244,132248 2300,TG  NOVL  SOCKS,4.00,T,1,,,0.26,16.18,16.18,1.05,17.23
09/25/2012,0713,07036,011,2113244,399853 1224,I/TG   LACE  SOCK,3.00,T,1,,,0.20,16.18,16.18,1.05,17.23
09/25/2012,0713,07036,011,2113244,105498 0612,G  NOVL  TROLL,0.97,T,1,,,0.05,16.18,16.18,1.05,17.23
09/25/2012,0713,07036,011,2113244,105498 0612,G  NOVL  TROLL,-0.97,T,1,,,0.05,16.18,16.18,1.05,17.23
09/25/2012,0713,07036,011,2113244,399853 1224,I/TG   LACE  SOCK,-3.00,T,1,,,0.20,16.18,16.18,1.05,17.23
09/25/2012,0713,07036,011,2113244,132248 2300,TG  NOVL  SOCKS,-4.00,T,1,,,0.26,16.18,16.18,1.05,17.23
09/25/2012,0713,07036,011,2113244,104840 0012,SS  GRL  CHEETAH,-8.24,T,1,,,0.40,16.18,16.18,1.05,17.23
09/25/2012,0713,07036,011,2113244,104840 0012,SS  GRL  CHEETAH,8.24,T,1,,,0.40,16.18,16.18,1.05,17.23
09/25/2012,0713,07036,011,2113244,104840 0012,Discount   :  25%,-2.06,T,1,,,0.13,16.18,16.18,1.05,17.23
09/25/2012,0713,07036,011,2113244,132248 2300,TG  NOVL  SOCKS,2.00,T,1,,,0.13,16.18,16.18,1.05,17.23
09/25/2012,0713,07036,011,2113244,399853 1224,I/TG   LACE  SOCK,2.00,T,1,,,0.13,16.18,16.18,1.05,17.23
09/25/2012,0713,07036,011,2113244,132253 2300,TB  NOVL  SOCKS,2.00,T,1,,,0.13,16.18,16.18,1.05,17.23
09/25/2012,0713,07036,011,2113244,132251 2300,TB  NOVL  SOCKS,2.00,T,1,,,0.13,16.18,16.18,1.05,17.23
09/25/2012,0713,07036,011,2113244,399853 1224,I/TG   LACE  SOCK,2.00,T,1,,,0.13,16.18,16.18,1.05,17.23
09/25/2012,0713,07036,011,2113244,399853 1224,I/TG   LACE  SOCK,-2.00,T,1,,,0.13,16.18,16.18,1.05,17.23
09/25/2012,0713,07036,011,2113244,119351 0612,TB  ATHLTC   TROL,2.00,T,1,,,,16.18,16.18,1.05,17.23
09/25/2012,0714,07036,011,2113244,225065 0612,TB  ATHLTC   TROL,3.00,T,1,,,0.20,11.46,11.46,0.74,12.20
09/25/2012,0714,07036,011,2113244,132244 0612,TG  NOVL  SOCKS,4.00,T,1,,,0.26,11.46,11.46,0.74,12.20
09/25/2012,0714,07036,011,2113244,105498 0612,G  NOVL  TROLL,0.97,T,1,,,0.06,11.46,11.46,0.74,12.20
09/25/2012,0714,07036,011,2113244,105496 0612,G  NOVL  TROLL,0.97,T,1,,,0.06,11.46,11.46,0.74,12.20
09/25/2012,0714,07036,011,2113244,225065 0612,TB  ATHLTC   TROL,3.00,T,1,,,0.20,11.46,11.46,0.74,12.20
09/25/2012,0714,07036,011,2113244,225065 0612,TB  ATHLTC   TROL,3.00,T,1,,,0.19,11.46,11.46,0.74,12.20
09/25/2012,0714,07036,011,2113244,342273 0002,I  I/T  T-ROLL,2.00,T,1,,,0.13,11.46,11.46,0.74,12.20
09/25/2012,0714,07036,011,2113244,225061 1224,TB  ATHLTC   TROL,2.00,T,1,,,0.13,11.46,11.46,0.74,12.20
09/25/2012,0714,07036,011,2113244,225061 1224,TB  ATHLTC   TROL,-2.00,T,1,,,0.13,11.46,11.46,0.74,12.20
09/25/2012,0714,07036,011,2113244,342273 0002,I  I/T  T-ROLL,-2.00,T,1,,,0.13,11.46,11.46,0.74,12.20
09/25/2012,0714,07036,011,2113244,225065 0612,TB  ATHLTC   TROL,-3.00,T,1,,,0.19,11.46,11.46,0.74,12.20
09/25/2012,0714,07036,011,2113244,225065 0612,TB  ATHLTC   TROL,-3.00,T,1,,,0.20,11.46,11.46,0.74,12.20
09/25/2012,0714,07036,011,2113244,225065 0612,TB  ATHLTC   TROL,-3.00,T,1,,,0.20,11.46,11.46,0.74,12.20
09/25/2012,0714,07036,011,2113244,105496 0612,G  NOVL  TROLL,-0.97,T,1,,,0.06,11.46,11.46,0.74,12.20
09/25/2012,0714,07036,011,2113244,105498 0612,G  NOVL  TROLL,-0.97,T,1,,,0.06,11.46,11.46,0.74,12.20
09/25/2012,0714,07036,011,2113244,132244 0612,TG  NOVL  SOCKS,-4.00,T,1,,,0.26,11.46,11.46,0.74,12.20
09/25/2012,0714,07036,011,2113244,105496 0612,Page (845 ),0.97,T,1,,,0.05,11.46,11.46,0.74,12.20
09/25/2012,0714,07036,011,2113244,105496 0612,Discount   :  25%,-0.24,T,1,,,0.05,11.46,11.46,0.74,12.20
09/25/2012,0714,07036,011,2113244,105498 0612,G  NOVL  TROLL,0.97,T,1,,,0.13,11.46,11.46,0.74,12.20
09/25/2012,0714,07036,011,2113244,105498 0612,Discount   :  25%,-0.24,T,1,,,0.13,11.46,11.46,0.74,12.20
09/25/2012,0714,07036,011,2113244,342273 0002,I  I/T  T-ROLL,2.00,T,1,,,0.13,11.46,11.46,0.74,12.20
09/25/2012,0714,07036,011,2113244,225061 1224,TB  ATHLTC   TROL,2.00,T,1,,,0.13,11.46,11.46,0.74,12.20
09/25/2012,0714,07036,011,2113244,225065 1224,TB  ATHLTC   TROL,2.00,T,1,,,0.12,11.46,11.46,0.74,12.20
09/25/2012,0714,07036,011,2113244,132244 0612,Page (846 ),2.00,T,1,,,,11.46,11.46,0.74,12.20
09/25/2012,0714,07036,011,2113244,225065 4500,TB  ATHLTC   TROL,2.00,T,1,,,,11.46,11.46,0.74,12.20
09/25/2012,0715,07036,011,2113244,105494 2300,G  NOVL  TROLL,0.97,,1,,,0.05,23.95,23.95,1.56,25.51
09/25/2012,0715,07036,011,2113244,105494 2300,Discount   :  25%,-0.24,,1,,,0.39,23.95,23.95,1.56,25.51
09/25/2012,0715,07036,011,2113244,117057 2000,PTF  LGN,7.99,,1,,,0.54,23.95,23.95,1.56,25.51
09/25/2012,0715,07036,011,2113244,117057 2000,Discount   :  25%,-2.00,,1,,,0.58,23.95,23.95,1.56,25.51
09/25/2012,0715,07036,011,2113244,117038 2000,JEWEL   GR T,10.99,,1,,,,23.95,23.95,1.56,25.51
09/25/2012,0715,07036,011,2113244,117038 2000,Discount   :  25%,-2.75,,1,,,,23.95,23.95,1.56,25.51
09/25/2012,0715,07036,011,2113244,109918 2000,SAPHRE   GR  T,11.99,,1,,,,23.95,23.95,1.56,25.51
09/25/2012,0715,07036,011,2113244,109918 2000,Discount   :  25%,-3.00,,1,,,,23.95,23.95,1.56,25.51
09/25/2012,0716,07036,011,2113244,105763 1218,PH  GRPH  BD,13.99,T,1,,,0.68,65.87,65.87,4.28,70.15
09/25/2012,0716,07036,011,2113244,105763 1218,Discount   :  25%,-3.50,T,1,,,0.39,65.87,65.87,4.28,70.15
09/25/2012,0716,07036,011,2113244,107043 1218,PTF  RFL  NK  TOP,7.99,T,1,,,0.29,65.87,65.87,4.28,70.15
09/25/2012,0716,07036,011,2113244,107043 1218,Discount   :  25%,-2.00,T,1,,,1.62,65.87,65.87,4.28,70.15
09/25/2012,0716,07036,011,2113244,117261 1824,PTF  RIB  TOP,5.99,T,1,,,1.30,65.87,65.87,4.28,70.15
09/25/2012,0716,07036,011,2113244,117261 1824,Discount   :  25%,-1.50,T,1,,,,65.87,65.87,4.28,70.15
09/25/2012,0716,07036,011,2113244,138710 1218,KNIT   PRT 1PC,24.95,T,1,,,,65.87,65.87,4.28,70.15
09/25/2012,0716,07036,011,2113244,112308 1218,HALLOWEEN    GR T,19.95,T,1,,,,65.87,65.87,4.28,70.15
09/25/2012,0717,07036,011,2113244,130850 0001,WINTER   WEIGHT,11.00,T,1,,,0.72,110.47,110.47,7.18,117.65
09/25/2012,0717,07036,011,2113244,130875 0001,HOL  PR  LEGGING,11.00,T,1,,,0.71,110.47,110.47,7.18,117.65
09/25/2012,0717,07036,011,2113244,139382 0001,LONG   LC LEG,10.00,T,1,,,0.65,110.47,110.47,7.18,117.65
09/25/2012,0717,07036,011,2113244,139384 0000,LONG   LC LEG,10.00,T,1,,,0.65,110.47,110.47,7.18,117.65
09/25/2012,0717,07036,011,2113244,147689 0000,BG  STR  PR  KI,13.00,T,1,,,0.84,110.47,110.47,7.18,117.65
09/25/2012,0717,07036,011,2113244,131733 0000,SS  VAL  GRAPHIC,10.00,T,1,,,0.65,110.47,110.47,7.18,117.65
09/25/2012,0717,07036,011,2113244,106535 0000,UNIFRM   SS  POLO,7.49,T,1,,,0.65,110.47,110.47,7.18,117.65
09/25/2012,0717,07036,011,2113244,131675 0000,BG  SOLID  KI,13.00,T,1,,,0.49,110.47,110.47,7.18,117.65
09/25/2012,0717,07036,011,2113244,106535 0001,UNIFRM   SS  POLO,7.49,T,1,,,0.85,110.47,110.47,7.18,117.65
09/25/2012,0717,07036,011,2113244,106534 0001,UNIFRM   SS  POLO,7.49,T,1,,,0.49,110.47,110.47,7.18,117.65
09/25/2012,0718,07036,011,2220556,145491 1218,GRDN   RFL TOP,19.95,T,1,,,1.30,44.90,44.90,2.92,47.82
09/25/2012,0718,07036,011,2220556,141827 1218,SKINNY   CORD,24.95,T,1,,,1.62,44.90,44.90,2.92,47.82
09/25/2012,0719,07036,011,2220556,081334 0000,AVIATORS,5.24,T,1,,,0.34,5.24,5.24,0.34,5.58
09/25/2012,0720,07036,011,2299584,065218 2000,SP  GAP  ARCH  HD,15.97,,1,,,0.78,11.98,11.98,0.78,12.76
09/25/2012,0720,07036,011,2299584,065218 2000,Discount   :  25%,-3.99,,1,,,,11.98,11.98,0.78,12.76
09/25/2012,0721,07036,011,2299584,399853 0006,I/TG   LACE  SOCK,2.00,T,1,,,0.13,10.00,10.00,0.65,10.65
09/25/2012,0721,07036,011,2299584,241735 0006,I/T  G  SCLP  TRL,2.00,T,1,,,0.13,10.00,10.00,0.65,10.65
09/25/2012,0721,07036,011,2299584,399853 0006,I/TG   LACE  SOCK,2.00,T,1,,,0.13,10.00,10.00,0.65,10.65
09/25/2012,0721,07036,011,2299584,398625 0006,I/TG   LACE  SOCK,2.00,T,1,,,0.13,10.00,10.00,0.65,10.65
09/25/2012,0721,07036,011,2299584,398625 0006,I/TG   LACE  SOCK,2.00,T,1,,,0.13,10.00,10.00,0.65,10.65
09/25/2012,0722,07036,011,2299584,107894 1218,PUFFER   VEST,23.99,,1,,,1.17,25.48,25.48,1.66,27.14
09/25/2012,0722,07036,011,2299584,107894 1218,Discount   :  25%,-6.00,,1,,,0.49,25.48,25.48,1.66,27.14
09/25/2012,0722,07036,011,2299584,105828 0612,CRGO   KNIT  PANT,9.99,,1,,,,25.48,25.48,1.66,27.14
09/25/2012,0722,07036,011,2299584,105828 0612,Discount   :  25%,-2.50,,1,,,,25.48,25.48,1.66,27.14
09/25/2012,0723,07036,011,2299584,111581 4500,B  HERO  UW3PK,10.99,,1,,,0.54,115.32,115.32,7.50,122.82
09/25/2012,0723,07036,011,2299584,111581 4500,Discount   :  25%,-2.75,,1,,,1.95,115.32,115.32,7.50,122.82
09/25/2012,0723,07036,011,2299584,130154 4000,5  PKT  CORD,29.95,,1,,,1.95,115.32,115.32,7.50,122.82
09/25/2012,0723,07036,011,2299584,129599 4000,5  PKT  CORD,29.95,,1,,,0.73,115.32,115.32,7.50,122.82
09/25/2012,0723,07036,011,2299584,111548 5000,B  MONKEY  LJ,14.99,,1,,,1.94,115.32,115.32,7.50,122.82
09/25/2012,0723,07036,011,2299584,111548 5000,Discount   :  25%,-3.75,,1,,,0.39,115.32,115.32,7.50,122.82
09/25/2012,0723,07036,011,2299584,130158 4000,5  PKT  CORD,29.95,,1,,,,115.32,115.32,7.50,122.82
09/25/2012,0723,07036,011,2299584,107910 3000,PTF  SS  GR  T,7.99,,1,,,,115.32,115.32,7.50,122.82
09/25/2012,0723,07036,011,2299584,107910 3000,Discount   :  25%,-2.00,,1,,,,115.32,115.32,7.50,122.82
09/25/2012,0724,07036,011,2299584,108636 0000,ALEXA   PRNT  SKT,20.99,T,1,,,1.36,73.92,73.92,4.80,78.72
09/25/2012,0724,07036,011,2299584,116416 0001,ALEXA   RSTONE  T,16.49,T,1,,,1.07,73.92,73.92,4.80,78.72
09/25/2012,0724,07036,011,2299584,108672 0000,ALEXA   EMB  DRES,19.49,T,1,,,1.27,73.92,73.92,4.80,78.72
09/25/2012,0724,07036,011,2299584,136094 0000,BG  SOLID  KI,16.95,T,1,,,1.10,73.92,73.92,4.80,78.72
09/25/2012,0725,07036,011,2299584,332948 0003,SLD  BXR  BRIEF,10.00,T,1,,,0.65,108.99,108.99,7.08,116.07
09/25/2012,0725,07036,011,2299584,114441 0009,BUG  3PK,8.24,T,1,,,0.54,108.99,108.99,7.08,116.07
09/25/2012,0725,07036,011,2299584,130950 0003,S  DEMPSEY   STRI,10.00,T,1,,,0.65,108.99,108.99,7.08,116.07
09/25/2012,0725,07036,011,2299584,106785 0003,FT  ARCH  BBALL,10.95,T,1,,,0.71,108.99,108.99,7.08,116.07
09/25/2012,0725,07036,011,2299584,105042 0000,CLASSIC   WATCH,9.95,T,1,,,0.65,108.99,108.99,7.08,116.07
09/25/2012,0725,07036,011,2299584,132162 0000,BG  SQN  FLWR  HB,11.95,T,1,,,0.77,108.99,108.99,7.08,116.07
09/25/2012,0725,07036,011,2299584,124794 0002,PF  FALL  GAP  AR,32.95,T,1,,,2.14,108.99,108.99,7.08,116.07
09/25/2012,0725,07036,011,2299584,131723 0002,SS  VAL  GRAPHIC,14.95,T,1,,,0.97,108.99,108.99,7.08,116.07
09/25/2012,0726,07036,011,2299584,108264 4000,PUFFER   VEST,39.95,,1,,,2.60,149.78,149.78,9.74,159.52
09/25/2012,0726,07036,011,2299584,107881 4000,FLC  GAP  CREW,12.99,,1,,,0.63,149.78,149.78,9.74,159.52
09/25/2012,0726,07036,011,2299584,107881 4000,Discount   :  25%,-3.25,,1,,,1.95,149.78,149.78,9.74,159.52
09/25/2012,0726,07036,011,2299584,108240 4000,COLOR   SKINNY,29.95,,1,,,1.75,149.78,149.78,9.74,159.52
09/25/2012,0726,07036,011,2299584,108272 4000,SRPLS   LIFESTYL,26.95,,1,,,2.27,149.78,149.78,9.74,159.52
09/25/2012,0726,07036,011,2299584,108242 3000,SKULL   OF,34.95,,1,,,0.54,149.78,149.78,9.74,159.52
09/25/2012,0726,07036,011,2299584,107944 4000,EL  GR  HDY  2FER,10.99,,1,,,,149.78,149.78,9.74,159.52
09/25/2012,0726,07036,011,2299584,107944 4000,Discount   :  25%,-2.75,,1,,,,149.78,149.78,9.74,159.52
